TradeID,Amount,Currency,Product,Country,SettlementType,Priority,Owner
8702,12346,EUR,ETF,UK,T+1,Low,Vignesh
8703,35323,USD,Derivative,France,T+1,Low,Gayathri
8704,43364,EUR,ETF,Germany,T+3,High,Priya
8705,31587,GBP,Derivative,USA,T+1,Low,Deepak
8706,42375,INR,Equity,Germany,T+2,Low,Bharath
8707,33880,USD,ETF,USA,T+2,High,Harish
8708,36829,USD,Bond,India,T+2,High,Sneha
8709,41209,INR,ETF,USA,T+2,Low,Harish
8710,43736,INR,Equity,UK,T+3,Low,Suren
8711,17668,EUR,Derivative,France,T+3,Medium,Gayathri
8712,7585,INR,Bond,India,T+2,Medium,Sneha
8713,37202,USD,Derivative,USA,T+3,Medium,Deepak
8714,24899,USD,Bond,USA,T+2,Low,Arun
8715,29908,EUR,Equity,France,T+2,High,Naveen
8716,30895,EUR,Derivative,USA,T+1,High,Deepak
8717,18201,GBP,Bond,Germany,T+3,Low,Revathi
8718,41125,GBP,Derivative,France,T+1,Low,Gayathri
8719,23430,INR,Bond,India,T+2,Medium,Sneha
8720,13671,USD,Equity,Germany,T+1,High,Bharath
8721,9615,EUR,Derivative,USA,T+1,Low,Deepak
8722,46513,EUR,Derivative,USA,T+3,High,Deepak
8723,39059,EUR,ETF,India,T+2,Medium,Rahul
8724,31145,USD,Derivative,USA,T+2,Low,Deepak
8725,40312,GBP,ETF,Germany,T+2,High,Priya
8726,17526,USD,Equity,USA,T+2,High,Pradeep
8727,14707,USD,Derivative,Germany,T+2,High,Karthik
8728,11925,USD,Equity,UK,T+1,High,Suren
8729,24705,USD,Bond,Germany,T+1,Medium,Revathi
8730,33620,EUR,Derivative,USA,T+3,Low,Deepak
8731,30166,USD,Derivative,India,T+3,Medium,Akhil
8732,5391,EUR,ETF,UK,T+3,Medium,Vignesh
8733,12806,GBP,Bond,India,T+2,High,Sneha
8734,37150,USD,ETF,France,T+3,High,Keerthana
8735,29082,EUR,Derivative,India,T+3,Low,Akhil
8736,44737,GBP,Equity,USA,T+1,Low,Pradeep
8737,41218,EUR,Equity,USA,T+1,Medium,Pradeep
8738,23999,EUR,Bond,Germany,T+2,Medium,Revathi
8739,7151,EUR,ETF,USA,T+1,Medium,Harish
8740,37983,USD,ETF,India,T+1,Medium,Rahul
8741,17501,GBP,ETF,UK,T+2,High,Vignesh
8742,19340,EUR,Equity,France,T+3,Low,Naveen
8743,17828,EUR,Equity,USA,T+3,Low,Pradeep
8744,20232,EUR,Bond,Germany,T+2,Low,Revathi
8745,10649,INR,Derivative,UK,T+1,Medium,Kavya
8746,26438,INR,ETF,India,T+2,High,Rahul
8747,40153,GBP,Derivative,USA,T+3,High,Deepak
8748,27239,INR,Derivative,India,T+1,Low,Akhil
8749,24298,GBP,Equity,France,T+1,Medium,Naveen
8750,49700,INR,Equity,USA,T+1,Low,Pradeep
8751,37143,USD,ETF,France,T+3,High,Keerthana
8752,48696,EUR,Bond,UK,T+1,Medium,Manoj
8753,33324,USD,Derivative,India,T+1,Medium,Akhil
8754,25211,EUR,Derivative,France,T+1,High,Gayathri
8755,31178,GBP,Equity,France,T+2,Medium,Naveen
8756,39796,INR,ETF,India,T+1,Low,Rahul
8757,20848,GBP,Bond,India,T+1,Medium,Sneha
8758,10997,EUR,ETF,India,T+2,Medium,Rahul
8759,17855,GBP,Bond,India,T+2,Medium,Sneha
8760,10612,GBP,ETF,UK,T+3,Medium,Vignesh
8761,19422,EUR,Derivative,India,T+1,High,Akhil
8762,34805,EUR,Derivative,UK,T+1,Medium,Kavya
8763,16041,INR,Derivative,India,T+1,Medium,Akhil
8764,9839,GBP,Derivative,UK,T+1,Medium,Kavya
8765,19036,EUR,Derivative,India,T+3,Medium,Akhil
8766,24052,EUR,ETF,France,T+3,Low,Keerthana
8767,39343,EUR,Equity,France,T+2,Low,Naveen
8768,44288,INR,Derivative,France,T+2,High,Gayathri
8769,30845,USD,ETF,France,T+2,Medium,Keerthana
8770,9704,INR,ETF,UK,T+1,Medium,Vignesh
8771,7517,INR,Equity,USA,T+1,Medium,Pradeep
8772,28825,GBP,Derivative,USA,T+1,Medium,Deepak
8773,45935,USD,Equity,Germany,T+2,High,Bharath
8774,45900,EUR,Derivative,USA,T+2,Low,Deepak
8775,30009,USD,Bond,France,T+1,High,Divya
8776,34622,GBP,ETF,India,T+3,Low,Rahul
8777,34382,EUR,ETF,USA,T+1,Low,Harish
8778,44617,EUR,Derivative,France,T+3,Low,Gayathri
8779,48344,EUR,Derivative,Germany,T+2,Medium,Karthik
8780,32246,INR,Bond,Germany,T+1,Medium,Revathi
8781,22849,EUR,Bond,India,T+1,High,Sneha
8782,21792,EUR,Bond,Germany,T+3,Low,Revathi
8783,43330,GBP,Derivative,India,T+1,Medium,Akhil
8784,49325,GBP,Bond,USA,T+1,Medium,Arun
8785,37006,GBP,Derivative,UK,T+1,Medium,Kavya
8786,13201,GBP,Equity,UK,T+3,Medium,Suren
8787,41290,GBP,Bond,France,T+2,Medium,Divya
8788,39705,INR,Derivative,UK,T+1,High,Kavya
8789,21735,GBP,Bond,USA,T+1,High,Arun
8790,18149,GBP,ETF,Germany,T+2,High,Priya
8791,6860,USD,ETF,UK,T+2,High,Vignesh
8792,12767,USD,Bond,India,T+2,High,Sneha
8793,8544,INR,Derivative,USA,T+2,Medium,Deepak
8794,30915,INR,Derivative,UK,T+2,Low,Kavya
8795,38499,EUR,ETF,UK,T+3,Medium,Vignesh
8796,9424,GBP,Bond,UK,T+2,Medium,Manoj
8797,23770,INR,Equity,USA,T+2,High,Pradeep
8798,28850,EUR,Equity,USA,T+2,Medium,Pradeep
8799,46797,GBP,Bond,India,T+3,Medium,Sneha
8800,44084,USD,Equity,UK,T+3,High,Suren
8801,28496,INR,Equity,India,T+2,Low,Naren
8802,10562,USD,Equity,USA,T+1,High,Pradeep
8803,22079,EUR,ETF,UK,T+2,Low,Vignesh
8804,36791,USD,Bond,India,T+1,High,Sneha
8805,16073,INR,Equity,France,T+2,Medium,Naveen
8806,6204,GBP,Derivative,India,T+1,Medium,Akhil
8807,20007,INR,Bond,UK,T+3,Low,Manoj
8808,39266,GBP,Derivative,Germany,T+2,High,Karthik
8809,45903,INR,Bond,USA,T+3,High,Arun
8810,6469,INR,Derivative,UK,T+1,Medium,Kavya
8811,7754,USD,Equity,Germany,T+2,Low,Bharath
8812,45861,GBP,ETF,India,T+3,High,Rahul
8813,15451,USD,Equity,USA,T+2,Low,Pradeep
8814,39887,EUR,ETF,UK,T+1,Medium,Vignesh
8815,40159,EUR,Equity,Germany,T+3,Medium,Bharath
8816,13928,USD,Bond,Germany,T+2,Medium,Revathi
8817,30223,EUR,ETF,France,T+3,High,Keerthana
8818,23707,INR,Derivative,France,T+3,Low,Gayathri
8819,32662,EUR,Derivative,India,T+3,Low,Akhil
8820,14907,INR,Bond,France,T+1,Medium,Divya
8821,47981,USD,Bond,UK,T+1,High,Manoj
8822,22955,INR,ETF,UK,T+2,High,Vignesh
8823,39509,GBP,Derivative,India,T+1,Medium,Akhil
8824,19172,INR,ETF,UK,T+1,Low,Vignesh
8825,12354,EUR,Derivative,France,T+1,High,Gayathri
8826,49952,INR,Derivative,France,T+2,Medium,Gayathri
8827,5536,EUR,Derivative,UK,T+2,High,Kavya
8828,33864,INR,ETF,UK,T+3,Low,Vignesh
8829,11253,EUR,Equity,France,T+1,High,Naveen
8830,35208,USD,Bond,UK,T+3,Medium,Manoj
8831,36342,GBP,Equity,India,T+3,Low,Naren
8832,15115,INR,Bond,France,T+1,Low,Divya
8833,14006,GBP,Derivative,France,T+2,Low,Gayathri
8834,23892,GBP,Equity,USA,T+1,High,Pradeep
8835,21626,INR,ETF,France,T+2,Medium,Keerthana
8836,48331,INR,Derivative,Germany,T+1,Medium,Karthik
8837,27677,EUR,Derivative,USA,T+2,High,Deepak
8838,16348,EUR,Bond,France,T+1,Medium,Divya
8839,47669,USD,Derivative,USA,T+2,Medium,Deepak
8840,7987,EUR,Derivative,UK,T+3,Medium,Kavya
8841,10792,EUR,Bond,India,T+3,High,Sneha
8842,15317,EUR,Derivative,Germany,T+1,Medium,Karthik
8843,27186,USD,Bond,Germany,T+3,Medium,Revathi
8844,25342,EUR,Derivative,UK,T+1,High,Kavya
8845,30687,USD,Equity,USA,T+3,Medium,Pradeep
8846,32916,EUR,ETF,UK,T+2,Medium,Vignesh
8847,44682,GBP,Derivative,India,T+2,High,Akhil
8848,11268,USD,Equity,India,T+2,Low,Naren
8849,19901,INR,Derivative,France,T+1,Medium,Gayathri
8850,12815,INR,Derivative,Germany,T+1,High,Karthik
8851,13690,EUR,Derivative,UK,T+3,Medium,Kavya
8852,19480,EUR,Bond,India,T+1,High,Sneha
8853,44886,INR,Bond,USA,T+1,Low,Arun
8854,37954,EUR,ETF,USA,T+1,High,Harish
8855,15123,USD,Bond,France,T+1,Low,Divya
8856,37670,EUR,Equity,USA,T+3,Medium,Pradeep
8857,10507,INR,Derivative,France,T+2,Low,Gayathri
8858,9818,GBP,Bond,UK,T+3,High,Manoj
8859,45191,INR,Derivative,UK,T+1,Medium,Kavya
8860,26580,USD,Derivative,Germany,T+3,Low,Karthik
8861,31662,GBP,Bond,USA,T+3,High,Arun
8862,14288,GBP,ETF,Germany,T+1,Medium,Priya
8863,22983,EUR,Bond,India,T+1,Medium,Sneha
8864,28137,USD,Derivative,India,T+1,Medium,Akhil
8865,46445,INR,ETF,France,T+2,Low,Keerthana
8866,46561,GBP,Derivative,France,T+1,High,Gayathri
8867,44756,GBP,Bond,India,T+2,Low,Sneha
8868,45193,INR,Equity,UK,T+1,Low,Suren
8869,5623,EUR,ETF,UK,T+3,High,Vignesh
8870,19819,USD,Equity,France,T+1,Low,Naveen
8871,36123,USD,Bond,India,T+3,Low,Sneha
8872,13494,USD,Derivative,India,T+3,Medium,Akhil
8873,30349,INR,ETF,Germany,T+1,Low,Priya
8874,29214,USD,Equity,France,T+1,Medium,Naveen
8875,49066,INR,Derivative,UK,T+3,Low,Kavya
8876,46128,INR,ETF,Germany,T+1,Low,Priya
8877,33002,INR,Bond,India,T+1,Low,Sneha
8878,48166,EUR,Bond,UK,T+3,Low,Manoj
8879,30500,EUR,Bond,USA,T+3,High,Arun
8880,9918,EUR,Equity,Germany,T+3,Medium,Bharath
8881,33540,EUR,Bond,France,T+1,Medium,Divya
8882,45956,GBP,ETF,India,T+1,High,Rahul
8883,48747,INR,Equity,Germany,T+1,High,Bharath
8884,12568,USD,Equity,UK,T+2,Medium,Suren
8885,15675,USD,ETF,India,T+1,High,Rahul
8886,44139,INR,Derivative,USA,T+3,High,Deepak
8887,19899,INR,Derivative,India,T+2,Medium,Akhil
8888,25204,USD,Equity,Germany,T+1,High,Bharath
8889,23413,GBP,Derivative,Germany,T+2,Medium,Karthik
8890,12454,GBP,ETF,USA,T+1,Medium,Harish
8891,35660,USD,Bond,Germany,T+1,Low,Revathi
8892,14121,GBP,Derivative,USA,T+2,Medium,Deepak
8893,13404,EUR,Bond,India,T+2,Medium,Sneha
8894,25251,INR,Equity,Germany,T+3,High,Bharath
8895,37882,INR,ETF,Germany,T+2,Medium,Priya
8896,14230,GBP,Bond,Germany,T+1,Medium,Revathi
8897,6146,GBP,Bond,France,T+2,Medium,Divya
8898,47926,INR,Bond,India,T+2,High,Sneha
8899,38876,EUR,Derivative,India,T+2,Low,Akhil
8900,32287,INR,Bond,Germany,T+3,Medium,Revathi
8901,35501,INR,Derivative,Germany,T+3,Medium,Karthik
8902,5040,INR,Bond,Germany,T+1,High,Revathi
8903,41453,GBP,ETF,USA,T+1,High,Harish
8904,23332,INR,Equity,India,T+3,Low,Naren
8905,18702,EUR,Equity,USA,T+2,Medium,Pradeep
8906,40142,USD,Equity,France,T+3,Medium,Naveen
8907,37621,EUR,Equity,France,T+2,Medium,Naveen
8908,15489,GBP,Derivative,UK,T+1,Medium,Kavya
8909,23453,USD,ETF,France,T+2,Medium,Keerthana
8910,21252,INR,Derivative,India,T+3,Low,Akhil
8911,26391,EUR,Derivative,USA,T+3,Medium,Deepak
8912,28125,EUR,Bond,USA,T+2,Medium,Arun
8913,47882,EUR,ETF,UK,T+3,Low,Vignesh
8914,28280,EUR,Bond,Germany,T+3,Medium,Revathi
8915,16285,GBP,ETF,India,T+2,High,Rahul
8916,34124,EUR,Equity,USA,T+3,Low,Pradeep
8917,33125,USD,ETF,India,T+2,Medium,Rahul
8918,23120,USD,Derivative,UK,T+2,Low,Kavya
8919,45905,EUR,Derivative,UK,T+1,Medium,Kavya
8920,8095,INR,Bond,USA,T+3,High,Arun
8921,6321,EUR,Equity,France,T+2,Low,Naveen
8922,20325,INR,Derivative,India,T+2,Low,Akhil
8923,39580,USD,ETF,UK,T+3,Low,Vignesh
8924,33068,USD,ETF,USA,T+3,High,Harish
8925,38220,GBP,ETF,France,T+3,High,Keerthana
8926,44389,INR,Equity,Germany,T+1,Low,Bharath
8927,38119,EUR,ETF,UK,T+3,Low,Vignesh
8928,47517,INR,Derivative,Germany,T+3,High,Karthik
8929,32607,EUR,Derivative,UK,T+1,High,Kavya
8930,34537,GBP,Bond,France,T+1,Medium,Divya
8931,6202,INR,Bond,France,T+1,Medium,Divya
8932,44935,USD,Equity,USA,T+2,High,Pradeep
8933,21478,USD,Bond,USA,T+1,Low,Arun
8934,19584,GBP,Bond,India,T+2,Medium,Sneha
8935,46402,USD,Bond,USA,T+1,Medium,Arun
8936,6733,GBP,Bond,India,T+2,High,Sneha
8937,25833,EUR,ETF,Germany,T+1,Medium,Priya
8938,27204,GBP,ETF,India,T+1,Medium,Rahul
8939,11443,INR,Bond,UK,T+1,High,Manoj
8940,37291,INR,Equity,USA,T+2,High,Pradeep
8941,14738,GBP,Equity,France,T+2,Medium,Naveen
8942,38116,INR,ETF,Germany,T+3,High,Priya
8943,23299,INR,Equity,France,T+1,Low,Naveen
8944,19950,INR,Bond,Germany,T+3,Low,Revathi
8945,36071,INR,Bond,UK,T+2,Medium,Manoj
8946,37654,EUR,Bond,France,T+1,Low,Divya
8947,37230,USD,Derivative,France,T+2,Medium,Gayathri
8948,44215,EUR,Equity,USA,T+3,High,Pradeep
8949,27933,GBP,Bond,Germany,T+2,Low,Revathi
8950,35226,EUR,Bond,Germany,T+1,Medium,Revathi
8951,36559,EUR,Derivative,India,T+3,Medium,Akhil
8952,41280,USD,Bond,France,T+2,High,Divya
8953,19994,INR,Equity,USA,T+1,Medium,Pradeep
8954,43124,INR,ETF,Germany,T+2,Medium,Priya
8955,17661,INR,ETF,France,T+1,Medium,Keerthana
8956,35125,EUR,Equity,India,T+2,High,Naren
8957,46343,EUR,Derivative,India,T+1,Low,Akhil
8958,25375,USD,Bond,USA,T+2,Medium,Arun
8959,44375,EUR,Equity,Germany,T+1,Low,Bharath
8960,8821,INR,Equity,Germany,T+2,Low,Bharath
8961,25597,EUR,Bond,USA,T+2,High,Arun
8962,41787,INR,Bond,USA,T+1,Medium,Arun
8963,31278,GBP,ETF,USA,T+2,High,Harish
8964,11369,INR,Derivative,Germany,T+3,Low,Karthik
8965,22019,GBP,Bond,USA,T+1,Medium,Arun
8966,41292,GBP,Bond,Germany,T+3,Medium,Revathi
8967,13277,EUR,Derivative,UK,T+2,Medium,Kavya
8968,14944,INR,Bond,India,T+3,Medium,Sneha
8969,19020,USD,Equity,USA,T+3,High,Pradeep
8970,11043,INR,Bond,USA,T+1,High,Arun
8971,44408,USD,ETF,UK,T+3,High,Vignesh
8972,8392,USD,ETF,USA,T+3,Medium,Harish
8973,17730,USD,Bond,India,T+2,High,Sneha
8974,13122,GBP,Derivative,USA,T+1,Medium,Deepak
8975,10266,INR,Derivative,UK,T+3,High,Kavya
8976,30697,USD,Bond,India,T+1,Low,Sneha
8977,31446,INR,Derivative,India,T+1,Low,Akhil
8978,28590,INR,Equity,France,T+2,Low,Naveen
8979,48356,INR,Derivative,India,T+1,Medium,Akhil
8980,9262,INR,Derivative,USA,T+2,Low,Deepak
8981,45154,INR,Equity,France,T+2,High,Naveen
8982,40271,INR,Derivative,Germany,T+3,High,Karthik
8983,35321,INR,Derivative,USA,T+1,Low,Deepak
8984,25553,GBP,Derivative,France,T+3,High,Gayathri
8985,25598,USD,ETF,USA,T+1,Low,Harish
8986,10113,USD,Equity,Germany,T+3,High,Bharath
8987,49658,EUR,Bond,UK,T+3,Low,Manoj
8988,6746,GBP,Bond,India,T+2,Low,Sneha
8989,46450,EUR,Derivative,India,T+3,Medium,Akhil
8990,43179,USD,Equity,France,T+1,High,Naveen
8991,40240,EUR,Derivative,France,T+2,Low,Gayathri
8992,13940,GBP,ETF,USA,T+2,Low,Harish
8993,30425,INR,Derivative,France,T+2,High,Gayathri
8994,38113,EUR,Equity,India,T+2,Medium,Naren
8995,48783,INR,Bond,France,T+3,High,Divya
8996,30976,INR,Derivative,USA,T+2,High,Deepak
8997,11135,GBP,ETF,USA,T+3,High,Harish
8998,35842,INR,Equity,France,T+1,Medium,Naveen
8999,25289,INR,Equity,Germany,T+1,Medium,Bharath
9000,45985,INR,ETF,France,T+1,Medium,Keerthana
9001,22508,GBP,Bond,France,T+3,Medium,Divya
9002,9229,USD,Bond,Germany,T+1,Low,Revathi
9003,31909,EUR,ETF,USA,T+3,Low,Harish
9004,19723,INR,ETF,Germany,T+2,Medium,Priya
9005,42234,EUR,Equity,UK,T+1,High,Suren
9006,9894,EUR,Derivative,UK,T+2,Low,Kavya
9007,22205,USD,ETF,Germany,T+1,Medium,Priya
9008,43763,USD,Derivative,UK,T+1,Medium,Kavya
9009,32110,INR,Equity,Germany,T+1,High,Bharath
9010,20197,GBP,Bond,Germany,T+2,Medium,Revathi
9011,5544,GBP,ETF,UK,T+2,Low,Vignesh
9012,28754,GBP,Equity,Germany,T+1,Low,Bharath
9013,30369,EUR,Equity,France,T+2,High,Naveen
9014,29238,USD,Bond,Germany,T+1,Low,Revathi
9015,18348,GBP,Derivative,Germany,T+2,High,Karthik
9016,31432,INR,ETF,Germany,T+2,Low,Priya
9017,11528,USD,Derivative,Germany,T+1,Medium,Karthik
9018,40838,USD,Derivative,France,T+2,Low,Gayathri
9019,13501,USD,Bond,UK,T+2,High,Manoj
9020,49816,INR,Equity,UK,T+3,Medium,Suren
9021,23553,USD,Bond,France,T+3,Low,Divya
9022,30399,EUR,Bond,USA,T+1,High,Arun
9023,43437,EUR,ETF,India,T+3,Medium,Rahul
9024,25965,INR,Equity,Germany,T+2,High,Bharath
9025,17547,EUR,Bond,France,T+2,Low,Divya
9026,21848,EUR,Derivative,India,T+3,Low,Akhil
9027,49293,EUR,Derivative,UK,T+1,High,Kavya
9028,7249,USD,Equity,France,T+1,Medium,Naveen
9029,46009,INR,Bond,France,T+2,Medium,Divya
9030,24126,EUR,Derivative,USA,T+3,Low,Deepak
9031,47684,INR,Bond,UK,T+2,Low,Manoj
9032,26522,GBP,Derivative,UK,T+3,Low,Kavya
9033,47209,EUR,Derivative,Germany,T+1,Medium,Karthik
9034,5286,USD,Derivative,UK,T+1,Medium,Kavya
9035,45742,EUR,Equity,Germany,T+2,High,Bharath
9036,40253,USD,Derivative,UK,T+1,Medium,Kavya
9037,12311,GBP,Equity,UK,T+2,Low,Suren
9038,42287,EUR,Equity,France,T+1,Medium,Naveen
9039,11809,INR,Equity,France,T+1,Medium,Naveen
9040,20124,GBP,Derivative,India,T+3,Medium,Akhil
9041,32081,EUR,Equity,UK,T+1,High,Suren
9042,43616,EUR,Bond,Germany,T+3,Low,Revathi
9043,27801,EUR,Derivative,India,T+1,Low,Akhil
9044,30238,EUR,Bond,UK,T+1,Low,Manoj
9045,13876,EUR,ETF,USA,T+3,Medium,Harish
9046,48446,USD,Derivative,Germany,T+1,Low,Karthik
9047,20273,USD,Bond,India,T+2,High,Sneha
9048,10611,GBP,Derivative,UK,T+3,Medium,Kavya
9049,32469,GBP,Derivative,UK,T+1,Low,Kavya
9050,44294,INR,Derivative,USA,T+1,Medium,Deepak
9051,47699,USD,ETF,France,T+2,High,Keerthana
9052,42178,EUR,ETF,USA,T+2,High,Harish
9053,30629,INR,Bond,India,T+3,Low,Sneha
9054,35739,EUR,Bond,India,T+3,Low,Sneha
9055,20767,EUR,Bond,UK,T+2,Low,Manoj
9056,23801,GBP,Bond,France,T+2,Medium,Divya
9057,42207,GBP,Derivative,USA,T+1,Medium,Deepak
9058,41940,USD,Equity,India,T+1,High,Naren
9059,39481,GBP,Derivative,Germany,T+1,Medium,Karthik
9060,36003,INR,ETF,USA,T+3,Low,Harish
9061,26831,INR,Equity,France,T+3,Low,Naveen
9062,49020,USD,Derivative,USA,T+2,High,Deepak
9063,9839,INR,Bond,Germany,T+3,Medium,Revathi
9064,36797,EUR,Equity,UK,T+1,Medium,Suren
9065,38319,GBP,Bond,UK,T+3,Medium,Manoj
9066,29885,USD,Equity,Germany,T+1,Medium,Bharath
9067,45191,GBP,ETF,France,T+2,Low,Keerthana
9068,13094,INR,Derivative,UK,T+1,Medium,Kavya
9069,10393,GBP,ETF,Germany,T+2,Low,Priya
9070,18623,USD,Derivative,France,T+2,Low,Gayathri
9071,33254,INR,Derivative,France,T+2,Low,Gayathri
9072,28751,USD,Bond,USA,T+1,Medium,Arun
9073,33679,EUR,ETF,USA,T+3,High,Harish
9074,42286,GBP,Derivative,Germany,T+3,Medium,Karthik
9075,19156,INR,Equity,Germany,T+2,High,Bharath
9076,45588,GBP,Equity,UK,T+2,Medium,Suren
9077,33728,USD,Equity,UK,T+3,Medium,Suren
9078,45390,EUR,Equity,India,T+3,Medium,Naren
9079,7321,GBP,Derivative,Germany,T+1,Medium,Karthik
9080,33776,GBP,Bond,USA,T+3,Medium,Arun
9081,13574,EUR,Equity,UK,T+3,Medium,Suren
9082,8289,GBP,Bond,India,T+1,Low,Sneha
9083,19992,GBP,Bond,USA,T+2,High,Arun
9084,30074,USD,ETF,Germany,T+3,Medium,Priya
9085,5840,USD,Bond,UK,T+2,Medium,Manoj
9086,46178,GBP,ETF,France,T+3,Medium,Keerthana
9087,8442,USD,Bond,USA,T+1,High,Arun
9088,48303,INR,Bond,USA,T+1,High,Arun
9089,47794,EUR,ETF,Germany,T+1,Medium,Priya
9090,47443,INR,Derivative,India,T+2,Low,Akhil
9091,35338,INR,ETF,UK,T+1,Medium,Vignesh
9092,39235,GBP,ETF,Germany,T+1,Medium,Priya
9093,28934,INR,Derivative,USA,T+3,Low,Deepak
9094,30119,GBP,Equity,Germany,T+3,High,Bharath
9095,19737,USD,ETF,USA,T+3,Medium,Harish
9096,11041,USD,Equity,France,T+1,High,Naveen
9097,13504,GBP,Equity,USA,T+2,Medium,Pradeep
9098,29608,GBP,Bond,USA,T+2,Medium,Arun
9099,46696,USD,Bond,France,T+2,High,Divya
9100,32157,INR,Equity,UK,T+2,Low,Suren
9101,46048,USD,Equity,UK,T+3,Medium,Suren
9102,24730,EUR,Bond,India,T+3,High,Sneha
9103,8584,EUR,Derivative,USA,T+1,High,Deepak
9104,6381,EUR,Derivative,India,T+3,Medium,Akhil
9105,8792,INR,Equity,USA,T+3,High,Pradeep
9106,42517,EUR,Derivative,India,T+3,Low,Akhil
9107,37906,GBP,ETF,India,T+1,Low,Rahul
9108,29701,USD,Equity,India,T+2,High,Naren
9109,25010,EUR,ETF,India,T+1,Low,Rahul
9110,17230,GBP,Derivative,Germany,T+1,Medium,Karthik
9111,26752,EUR,Derivative,Germany,T+2,Low,Karthik
9112,37246,EUR,ETF,USA,T+3,Medium,Harish
9113,46454,GBP,Bond,France,T+3,High,Divya
9114,18556,EUR,Bond,France,T+3,Medium,Divya
9115,25900,USD,Equity,France,T+3,Medium,Naveen
9116,14666,INR,ETF,Germany,T+3,Medium,Priya
9117,25465,USD,Bond,India,T+2,Medium,Sneha
9118,30452,INR,Derivative,UK,T+3,Low,Kavya
9119,9978,GBP,Equity,Germany,T+2,High,Bharath
9120,19968,INR,Bond,USA,T+2,High,Arun
9121,31536,USD,Equity,India,T+2,Medium,Naren
9122,49292,EUR,ETF,Germany,T+2,High,Priya
9123,32417,GBP,Bond,USA,T+1,Low,Arun
9124,23307,GBP,Equity,India,T+2,High,Naren
9125,42282,EUR,Equity,France,T+2,Low,Naveen
9126,27550,EUR,Derivative,France,T+1,High,Gayathri
9127,33608,INR,Equity,France,T+1,High,Naveen
9128,29209,INR,Derivative,India,T+3,Low,Akhil
9129,49664,INR,ETF,USA,T+2,High,Harish
9130,16328,GBP,Equity,India,T+2,Low,Naren
9131,7943,EUR,Equity,Germany,T+3,Low,Bharath
9132,36949,GBP,Derivative,Germany,T+2,High,Karthik
9133,31243,GBP,Bond,USA,T+1,Low,Arun
9134,36849,GBP,Bond,UK,T+2,High,Manoj
9135,30008,INR,Equity,USA,T+1,High,Pradeep
9136,31087,EUR,ETF,USA,T+1,Low,Harish
9137,20923,USD,Bond,Germany,T+1,Low,Revathi
9138,47087,INR,Equity,USA,T+3,Medium,Pradeep
9139,49622,INR,Equity,UK,T+3,High,Suren
9140,40127,INR,Equity,Germany,T+1,Low,Bharath
9141,24804,EUR,Derivative,France,T+3,High,Gayathri
9142,12576,EUR,ETF,USA,T+3,Low,Harish
9143,25756,EUR,Derivative,UK,T+2,High,Kavya
9144,8894,USD,Equity,Germany,T+2,High,Bharath
9145,11220,EUR,Derivative,UK,T+2,Low,Kavya
9146,41342,USD,ETF,France,T+1,Low,Keerthana
9147,42194,USD,Derivative,India,T+2,High,Akhil
9148,9835,EUR,Derivative,France,T+1,Medium,Gayathri
9149,44856,EUR,Derivative,France,T+1,High,Gayathri
9150,43076,INR,Derivative,France,T+2,Low,Gayathri
9151,8411,INR,Derivative,USA,T+2,High,Deepak
9152,48334,GBP,Equity,Germany,T+2,Low,Bharath
9153,49059,EUR,Derivative,France,T+1,High,Gayathri
9154,9548,EUR,Equity,France,T+2,High,Naveen
9155,26704,INR,ETF,France,T+3,Medium,Keerthana
9156,38979,GBP,Equity,India,T+2,Low,Naren
9157,36731,EUR,Derivative,USA,T+2,Low,Deepak
9158,32577,USD,Equity,India,T+2,Medium,Naren
9159,43723,INR,ETF,USA,T+3,Medium,Harish
9160,48643,GBP,Bond,France,T+1,High,Divya
9161,42054,GBP,Derivative,USA,T+1,Low,Deepak
9162,39698,EUR,Derivative,France,T+1,High,Gayathri
9163,7796,GBP,Equity,India,T+3,Low,Naren
9164,5993,USD,Bond,India,T+1,Medium,Sneha
9165,24026,EUR,Bond,UK,T+2,Medium,Manoj
9166,8449,INR,Derivative,USA,T+2,Low,Deepak
9167,22349,EUR,Derivative,France,T+3,Low,Gayathri
9168,40013,INR,ETF,France,T+1,Low,Keerthana
9169,7129,GBP,Equity,France,T+3,Medium,Naveen
9170,8463,USD,ETF,France,T+3,Low,Keerthana
9171,24024,INR,Bond,France,T+2,Medium,Divya
9172,24363,USD,ETF,USA,T+2,Low,Harish
9173,46068,EUR,Equity,UK,T+3,High,Suren
9174,46289,EUR,Derivative,India,T+3,High,Akhil
9175,21149,EUR,Equity,India,T+3,Medium,Naren
9176,34054,GBP,Bond,India,T+3,Low,Sneha
9177,5697,EUR,Bond,Germany,T+3,Medium,Revathi
9178,7378,USD,Derivative,France,T+2,Medium,Gayathri
9179,36072,EUR,Equity,Germany,T+1,High,Bharath
9180,33860,INR,Equity,Germany,T+3,High,Bharath
9181,37625,GBP,ETF,India,T+3,Medium,Rahul
9182,39725,USD,Equity,France,T+1,Medium,Naveen
9183,41674,EUR,ETF,UK,T+1,Medium,Vignesh
9184,46133,INR,Derivative,UK,T+2,Medium,Kavya
9185,36366,GBP,Bond,USA,T+1,Medium,Arun
9186,19976,USD,Equity,Germany,T+3,Low,Bharath
9187,39229,EUR,Equity,UK,T+3,Low,Suren
9188,20192,GBP,Bond,Germany,T+3,Low,Revathi
